Rank,Player,Team,RECEIVING_REC,RECEIVING_TGT,RECEIVING_YDS,RECEIVING_,Y/R,RECEIVING_LG,RECEIVING_20+,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_G,MISC_FPTS,MISC_FPTS/G,MISC_OWN
219,Tyler Davis ,JAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
220,Corey Coleman ,NYG,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%
221,Josh Doctson ,NYJ,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%
222,Lance Lenoir Jr. ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
223,Tyler Ervin ,GB,2,4,11,5.5,6,0,0,1,10,0,0,10,0.0,0.0,0.0%
224,Ricardo Louis ,MIA,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
225,Mose Frazier ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
226,Leonte Carroo ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
227,Isaac Whitney ,HOU,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
228,Riley McCarron ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
229,Chad Hansen ,HOU,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
230,Amara Darboh ,PIT,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
231,Noah Brown ,DAL,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
232,Shelton Gibson ,PHI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
233,Moritz Bohringer ,CIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
234,Jehu Chesson ,NYJ,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
235,Artavis Scott ,IND,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
236,Taywan Taylor ,CLE,0,1,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.1%
237,Rodney Adams ,IND,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
238,Tommylee Lewis ,NO,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
239,Jaydon Mickens ,TB,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
240,JoJo Natson ,CLE,0,0,0,0.0,0,0,0,0,0,0,0,12,0.0,0.0,0.0%
241,Justin Hardee ,NO,0,1,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,20.0%
242,Chris Thompson ,SF,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
243,Marcus Kemp ,KC,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
244,Maurice Harris ,NO,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
245,Keon Hatcher ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
246,Trent Taylor ,SF,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%
