Rank,Player,Team,RECEIVING_REC,RECEIVING_TGT,RECEIVING_YDS,RECEIVING_,Y/R,RECEIVING_LG,RECEIVING_20+,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_G,MISC_FPTS,MISC_FPTS/G,MISC_OWN
220,Christian Scotland-Williamson ,PIT,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
221,Tory Humphrey ,NO,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
222,Jermaine Gresham ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
223,Ed Dickson ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
224,Rob Gronkowski ,TB,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,93.7%
225,Marquez Branson ,ATL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
226,Robert Royal ,CLE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
227,Michael Gaines ,CLE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
228,Sean Ryan ,TEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
229,Tony Curtis ,PHI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
230,Steve Heiden ,CLE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
231,Todd Yoder ,WAS,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
232,Daniel Hardy ,TB,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
233,Richard Angulo ,CHI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
234,John Nalbone ,CIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
235,James Dearth ,NYJ,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
236,Ryan Purvis ,TB,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
237,Logan Paulsen ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
238,Clark Harris ,CIN,0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
239,Daniel Coats ,NYG,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
240,Darnell Dinkins ,NO,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
241,Casey Fitzsimmons ,DET,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
242,Buck Ortega ,NO,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
243,Derek Fine ,HOU,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
244,Antonio Gates ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%
245,Ben Patrick ,NYG,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
246,Billy Miller ,NO,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
247,Brad Cottam ,KC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
248,Brad St. Louis ,CIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
249,L.J. Smith ,BAL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
250,Jonathan Stupar ,BAL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
251,Joe Klopfenstein ,BUF,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
252,Joey Haynos ,MIA,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
253,Jerramy Stevens ,TB,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
254,Justin Snow ,IND,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
255,Keith Zinger ,ATL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
256,Desmond Clark ,CHI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
257,Greg Estandia ,CLE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
258,Ernest Wilford ,JAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
259,J.P. Foschi ,CIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
